,fee,amount_sc,3D_secured,card_Diners,card_Master,card_Visa,country_Austria,country_Germany,country_Switzerland,PSP_Goldcard,PSP_Moneycard,PSP_Simplecard,PSP_UK_Card,success_max
18083,3.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18084,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18085,3.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18086,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18087,6.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18088,5.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18089,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18090,4.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18091,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18092,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18093,4.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18094,5.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18095,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18096,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18097,1.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18098,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18099,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18100,1.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18101,0.5,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18102,4.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18103,5.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18104,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18105,1.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18106,1.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18107,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18108,1.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18109,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18110,2.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18111,3.0,0.2980769230769231,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18112,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18113,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18114,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18115,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18116,3.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18117,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18118,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18119,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18120,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18121,4.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18122,0.5,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18123,3.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18124,0.5,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18125,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18126,3.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18127,5.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18128,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18129,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18130,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18131,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18132,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18133,1.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18134,2.0,0.2980769230769231,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18135,5.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18136,0.5,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18137,2.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18138,4.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18139,5.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18140,1.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18141,2.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18142,3.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18143,2.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18144,5.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18145,3.0,0.2980769230769231,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18146,5.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18147,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18148,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18149,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18150,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18151,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18152,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18153,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18154,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18155,1.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18156,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18157,3.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18158,1.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18159,3.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18160,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18161,3.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18162,3.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18163,1.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18164,1.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18165,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18166,10.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18167,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18168,2.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18169,0.5,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18170,3.0,0.2980769230769231,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18171,0.5,0.2980769230769231,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18172,3.0,0.2980769230769231,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18173,2.0,0.2980769230769231,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18174,1.0,0.2980769230769231,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18175,1.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18176,10.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18177,10.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18178,10.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18179,5.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18180,2.0,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18181,0.5,0.2996794871794871,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18182,3.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18183,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18184,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18185,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18186,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18187,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18188,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18189,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18190,3.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18191,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18192,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18193,4.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18194,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18195,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18196,3.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18197,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18198,10.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18199,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18200,5.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18201,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18202,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18203,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18204,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18205,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18206,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18207,4.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18208,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18209,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18210,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18211,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18212,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18213,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18214,3.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18215,0.5,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18216,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18217,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18218,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18219,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18220,1.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18221,2.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18222,5.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18223,5.0,0.2996794871794871,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18224,1.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18225,2.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18226,4.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18227,0.5,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18228,2.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18229,1.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18230,3.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18231,4.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18232,3.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18233,1.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18234,6.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18235,10.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18236,5.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18237,1.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18238,2.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18239,2.0,0.2996794871794871,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18240,0.5,0.2996794871794871,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18241,1.0,0.2996794871794871,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18242,3.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18243,4.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18244,2.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18245,0.5,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18246,3.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18247,2.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18248,0.5,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18249,2.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18250,10.0,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18251,0.5,0.2996794871794871,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18252,1.0,0.2996794871794871,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18253,2.0,0.2996794871794871,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18254,5.0,0.2996794871794871,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18255,5.0,0.2996794871794871,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18256,15.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18257,4.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18258,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18259,5.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18260,5.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18261,0.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18262,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18263,0.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18264,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18265,5.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18266,1.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18267,3.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18268,0.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18269,3.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18270,10.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18271,0.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18272,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18273,0.5,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18274,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18275,1.0,0.3012820512820512,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18276,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
18277,5.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18278,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18279,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18280,4.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18281,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18282,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18283,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18284,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18285,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18286,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18287,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18288,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18289,5.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
18290,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18291,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18292,4.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18293,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18294,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18295,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18296,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18297,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18298,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18299,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18300,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18301,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18302,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18303,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18304,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18305,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18306,3.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18307,1.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18308,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18309,4.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
18310,0.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
18311,2.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18312,4.0,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
18313,1.5,0.3012820512820512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
