,country,amount,3D_secured,card,country_Austria,country_Germany,country_Switzerland,card_Diners,card_Master,card_Visa,purchase,PSP,fee,success_max,transaction_count
23202,Germany,249,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22435,Moneycard,2.0,0,1
23203,Germany,249,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,26178,Simplecard,0.5,0,1
23204,Germany,249,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,26178,UK_Card,1.0,0,1
23205,Germany,249,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7061,UK_Card,1.0,0,1
23206,Germany,249,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27493,UK_Card,1.0,0,1
23207,Germany,249,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27589,Simplecard,0.5,0,1
23208,Germany,249,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27589,UK_Card,2.0,0,2
23209,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,6899,Simplecard,0.5,0,1
23210,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,8701,Goldcard,5.0,0,1
23211,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,8701,UK_Card,2.0,0,2
23212,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,15677,Moneycard,2.0,0,1
23213,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,15677,UK_Card,1.0,0,1
23214,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,18523,Simplecard,0.5,0,1
23215,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,19527,Moneycard,2.0,0,1
23216,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,21140,Goldcard,5.0,0,1
23217,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,21140,Simplecard,0.5,0,1
23218,Germany,249,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,21221,Simplecard,0.5,0,1
23219,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1751,Simplecard,0.5,0,1
23220,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3029,Simplecard,1.0,1,1
23221,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,7787,Moneycard,5.0,1,1
23222,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,9133,Moneycard,5.0,1,1
23223,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11622,Goldcard,10.0,1,1
23224,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11622,UK_Card,1.0,0,1
23225,Germany,249,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24110,Simplecard,1.0,1,1
23226,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2969,Simplecard,0.5,0,1
23227,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,8506,Moneycard,5.0,1,1
23228,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,8506,Simplecard,0.5,0,1
23229,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,11557,Moneycard,2.0,0,1
23230,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,13680,UK_Card,2.0,0,2
23231,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,19135,Goldcard,5.0,0,1
23232,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,20020,UK_Card,1.0,0,1
23233,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,21712,Moneycard,4.0,0,2
23234,Germany,250,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,21712,UK_Card,2.0,0,2
23235,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1935,Simplecard,0.5,0,1
23236,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2265,Moneycard,5.0,1,1
23237,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2265,UK_Card,1.0,0,1
23238,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2505,Goldcard,10.0,1,1
23239,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5464,UK_Card,1.0,0,1
23240,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6850,Simplecard,1.0,1,1
23241,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8316,Simplecard,0.5,0,1
23242,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10512,Moneycard,5.0,1,1
23243,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10512,Simplecard,0.5,0,1
23244,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12951,UK_Card,1.0,0,1
23245,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13154,Goldcard,10.0,1,1
23246,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15361,Simplecard,0.5,0,1
23247,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18280,UK_Card,2.0,0,2
23248,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19874,Moneycard,2.0,0,1
23249,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19874,UK_Card,2.0,0,2
23250,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20158,Simplecard,1.0,0,2
23251,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20158,UK_Card,1.0,0,1
23252,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20809,UK_Card,4.0,1,2
23253,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22486,Goldcard,5.0,0,1
23254,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24328,UK_Card,1.0,0,1
23255,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26534,Moneycard,2.0,0,1
23256,Germany,250,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26591,Simplecard,0.5,0,1
23257,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1671,UK_Card,3.0,1,1
23258,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,5697,UK_Card,1.0,0,1
23259,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,6266,UK_Card,1.0,0,1
23260,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8030,Simplecard,0.5,0,1
23261,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8030,UK_Card,2.0,0,2
23262,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,18495,UK_Card,2.0,0,2
23263,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21621,Goldcard,10.0,1,1
23264,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21621,UK_Card,1.0,0,1
23265,Germany,250,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,22758,UK_Card,1.0,0,1
23266,Germany,250,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6147,Simplecard,0.5,0,1
23267,Germany,250,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6147,UK_Card,3.0,0,3
23268,Germany,250,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,18957,Simplecard,0.5,0,1
23269,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,12332,Moneycard,2.0,0,1
23270,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,12420,Moneycard,2.0,0,1
23271,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,22001,UK_Card,3.0,1,1
23272,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,24175,Simplecard,0.5,0,1
23273,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,24175,UK_Card,1.0,0,1
23274,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,26808,Simplecard,0.5,0,1
23275,Germany,250,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,27476,UK_Card,3.0,1,1
23276,Germany,250,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,853,Simplecard,1.5,1,2
23277,Germany,250,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,853,UK_Card,1.0,0,1
23278,Germany,250,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8368,UK_Card,3.0,1,1
23279,Germany,250,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,10893,Moneycard,5.0,1,1
23280,Germany,250,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,10893,UK_Card,1.0,0,1
23281,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2833,Simplecard,0.5,0,1
23282,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,2833,UK_Card,3.0,1,1
23283,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,4785,UK_Card,1.0,0,1
23284,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,5929,Simplecard,0.5,0,1
23285,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,5929,UK_Card,1.0,0,1
23286,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6570,Simplecard,1.0,0,2
23287,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6570,UK_Card,2.0,0,2
23288,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,6690,UK_Card,1.0,0,1
23289,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7430,Simplecard,1.0,1,1
23290,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12805,UK_Card,2.0,0,2
23291,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,19906,Moneycard,2.0,0,1
23292,Germany,251,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,19906,UK_Card,3.0,0,3
23293,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1252,UK_Card,1.0,0,1
23294,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1253,UK_Card,1.0,0,1
23295,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3582,Goldcard,5.0,0,1
23296,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3582,Moneycard,4.0,0,2
23297,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3582,Simplecard,0.5,0,1
23298,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3582,UK_Card,2.0,0,2
23299,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3729,Simplecard,0.5,0,1
23300,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,3729,UK_Card,1.0,0,1
23301,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,4913,UK_Card,1.0,0,1
23302,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5099,UK_Card,2.0,0,2
23303,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,5879,Simplecard,1.0,1,1
23304,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,6941,Simplecard,1.0,1,1
23305,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,7164,Simplecard,0.5,0,1
23306,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8490,Simplecard,0.5,0,1
23307,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8970,Moneycard,4.0,0,2
23308,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9701,UK_Card,2.0,0,2
23309,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,9970,UK_Card,1.0,0,1
23310,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10095,UK_Card,1.0,0,1
23311,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,10252,UK_Card,1.0,0,1
23312,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11718,Simplecard,0.5,0,1
23313,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11718,UK_Card,1.0,0,1
23314,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,11912,Moneycard,5.0,1,1
23315,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12632,Moneycard,2.0,0,1
23316,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12632,UK_Card,1.0,0,1
23317,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14027,Moneycard,2.0,0,1
23318,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14027,UK_Card,1.0,0,1
23319,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14809,UK_Card,5.0,1,3
23320,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14963,Moneycard,5.0,1,1
23321,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,14963,UK_Card,1.0,0,1
23322,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15708,Simplecard,0.5,0,1
23323,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15708,UK_Card,3.0,1,1
23324,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16490,Moneycard,2.0,0,1
23325,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17042,Simplecard,0.5,0,1
23326,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17042,UK_Card,1.0,0,1
23327,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17302,UK_Card,1.0,0,1
23328,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17976,UK_Card,2.0,0,2
23329,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18317,Simplecard,0.5,0,1
23330,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18388,UK_Card,3.0,0,3
23331,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18546,Moneycard,2.0,0,1
23332,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18895,Goldcard,5.0,0,1
23333,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18895,UK_Card,1.0,0,1
23334,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19557,UK_Card,1.0,0,1
23335,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19914,Simplecard,0.5,0,1
23336,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,19914,UK_Card,2.0,0,2
23337,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20026,Moneycard,2.0,0,1
23338,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20026,Simplecard,0.5,0,1
23339,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20170,Moneycard,2.0,0,1
23340,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21180,UK_Card,1.0,0,1
23341,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21476,Moneycard,2.0,0,1
23342,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21476,Simplecard,0.5,0,1
23343,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,21476,UK_Card,2.0,0,2
23344,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22980,Moneycard,2.0,0,1
23345,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22980,Simplecard,0.5,0,1
23346,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22980,UK_Card,2.0,0,2
23347,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,22984,Simplecard,0.5,0,1
23348,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23216,Goldcard,5.0,0,1
23349,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23216,UK_Card,6.0,1,4
23350,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23240,UK_Card,1.0,0,1
23351,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23680,Simplecard,0.5,0,1
23352,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,23680,UK_Card,1.0,0,1
23353,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24014,Simplecard,1.0,0,2
23354,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24014,UK_Card,3.0,0,3
23355,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24164,Goldcard,5.0,0,1
23356,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24164,Simplecard,0.5,0,1
23357,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24164,UK_Card,2.0,0,2
23358,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24277,Goldcard,5.0,0,1
23359,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24277,UK_Card,2.0,0,2
23360,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,24382,Moneycard,2.0,0,1
23361,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25425,Moneycard,2.0,0,1
23362,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26366,Goldcard,5.0,0,1
23363,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26595,Goldcard,5.0,0,1
23364,Germany,251,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26595,UK_Card,2.0,0,2
23365,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,1796,UK_Card,1.0,0,1
23366,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,2734,Moneycard,2.0,0,1
23367,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,7283,Simplecard,0.5,0,1
23368,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,9059,Moneycard,2.0,0,1
23369,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,9059,UK_Card,1.0,0,1
23370,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,9367,Goldcard,10.0,1,1
23371,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,10911,UK_Card,2.0,0,2
23372,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11679,Goldcard,5.0,0,1
23373,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13167,Goldcard,10.0,1,1
23374,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13167,Simplecard,0.5,0,1
23375,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13167,UK_Card,1.0,0,1
23376,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,20254,Simplecard,0.5,0,1
23377,Germany,251,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,25962,UK_Card,2.0,0,2
23378,Germany,251,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,5660,UK_Card,2.0,0,2
23379,Germany,251,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,11626,Simplecard,0.5,0,1
23380,Germany,251,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,17170,Moneycard,5.0,1,1
23381,Germany,251,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27212,Simplecard,1.0,0,2
23382,Germany,251,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27212,UK_Card,3.0,1,1
23383,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,19,Simplecard,0.5,0,1
23384,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,19,UK_Card,3.0,0,3
23385,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,531,Moneycard,2.0,0,1
23386,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,531,Simplecard,0.5,0,1
23387,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,531,UK_Card,5.0,1,3
23388,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,3655,Moneycard,2.0,0,1
23389,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4645,Goldcard,5.0,0,1
23390,Germany,251,1,Master,0.0,1.0,0.0,0.0,1.0,0.0,4645,UK_Card,1.0,0,1
23391,Germany,251,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,4203,Simplecard,1.0,1,1
23392,Germany,251,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,4203,UK_Card,1.0,0,1
23393,Germany,251,1,Visa,0.0,1.0,0.0,0.0,0.0,1.0,11508,UK_Card,1.0,0,1
23394,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,256,Simplecard,1.0,1,1
23395,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,4618,Moneycard,5.0,1,1
23396,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7258,Moneycard,2.0,0,1
23397,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7258,Simplecard,0.5,0,1
23398,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7258,UK_Card,2.0,0,2
23399,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,7817,UK_Card,1.0,0,1
23400,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,9256,Simplecard,0.5,0,1
23401,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,11762,Simplecard,0.5,0,1
23402,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12713,Moneycard,2.0,0,1
23403,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,12713,UK_Card,1.0,0,1
23404,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,13718,Goldcard,5.0,0,1
23405,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,13718,Moneycard,4.0,0,2
23406,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,13718,Simplecard,0.5,0,1
23407,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,13718,UK_Card,2.0,0,2
23408,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,17922,Simplecard,0.5,0,1
23409,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,20865,Moneycard,7.0,1,2
23410,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,20865,UK_Card,1.0,0,1
23411,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,24850,Simplecard,1.0,1,1
23412,Germany,252,0,Diners,0.0,1.0,0.0,1.0,0.0,0.0,27059,UK_Card,1.0,0,1
23413,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,554,Simplecard,1.0,1,1
23414,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,677,UK_Card,5.0,1,3
23415,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1481,Simplecard,0.5,0,1
23416,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1944,Moneycard,2.0,0,1
23417,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,1944,Simplecard,0.5,0,1
23418,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2141,UK_Card,3.0,1,1
23419,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,2414,Simplecard,0.5,0,1
23420,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,8362,Simplecard,0.5,0,1
23421,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12006,Simplecard,0.5,0,1
23422,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12187,Goldcard,5.0,0,1
23423,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,12453,UK_Card,3.0,1,1
23424,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13535,UK_Card,1.0,0,1
23425,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,13830,UK_Card,2.0,0,2
23426,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15423,UK_Card,5.0,1,3
23427,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,15519,Simplecard,1.5,0,3
23428,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,16075,UK_Card,1.0,0,1
23429,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17199,Moneycard,5.0,1,1
23430,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,17952,Simplecard,1.0,0,2
23431,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18484,Moneycard,2.0,0,1
23432,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,18484,UK_Card,1.0,0,1
23433,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,20236,Goldcard,10.0,1,1
23434,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25210,Goldcard,5.0,0,1
23435,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,25842,Goldcard,5.0,0,1
23436,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26893,Moneycard,5.0,1,1
23437,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26893,Simplecard,0.5,0,1
23438,Germany,252,0,Master,0.0,1.0,0.0,0.0,1.0,0.0,26893,UK_Card,2.0,0,2
23439,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,3277,UK_Card,1.0,0,1
23440,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,8054,Simplecard,0.5,0,1
23441,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,13188,Simplecard,0.5,0,1
23442,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,17276,Simplecard,0.5,0,1
23443,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,17276,UK_Card,2.0,0,2
23444,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,17277,UK_Card,1.0,0,1
23445,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,17846,Goldcard,5.0,0,1
23446,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19310,Moneycard,2.0,0,1
23447,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,19310,UK_Card,1.0,0,1
23448,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21449,Simplecard,1.0,1,1
23449,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,21449,UK_Card,2.0,0,2
23450,Germany,252,0,Visa,0.0,1.0,0.0,0.0,0.0,1.0,24777,Simplecard,0.5,0,1
23451,Germany,252,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,14995,Moneycard,2.0,0,1
23452,Germany,252,1,Diners,0.0,1.0,0.0,1.0,0.0,0.0,14995,Simplecard,1.5,0,3
